"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT05"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-02","0.00","0.0","3.0","34","16","29",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-03","0.05","0.5","3.0","37","25","25",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-04","0.11","1.5","5.0","31","21","22",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-05","0.04","1.3","5.0","23","-6","-5",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-06","0.00","0.1","4.0","22","-5","9",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-07","0.00","0.2","4.0","17","-4","5",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-08","0.00","0.0","4.0","22","-4","-2",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-09","0.00","0.0","3.0","37","-3","6",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-10","0.20","0.4","3.0","42","6","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-11","0.03","0.0","0.0","42","33","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-12","0.00","0.0","0.0","41","27","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-13","0.00","0.0","0.0","34","16","17",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-14","0.00","0.0","0.0","45","16","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-15","0.00","0.0","0.0","61","39","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-16","0.00","0.0","0.0","65","35","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-17","0.01","0.1","0.0","35","24","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-18","0.00","0.0","0.0","32","16","18",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-19","0.01","0.1","0.0","37","15","16",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-20","0.00","0.0","0.0","42","16","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-21","0.00","0.0","0.0","52","27","37",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-22","0.57","0.0","0.0","47","35","36",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-23","0.09","1.3","1.0","39","23","23",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-24","0.00","0.0","0.0","36","19","22",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-25","0.00","0.0","0.0","46","22","28",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-26","0.00","0.0","0.0","39","17","17",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-27","0.00","0.0","0.0","37","15","16",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-28","0.00","0.0","0.0","49","16","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-29","0.05","0.0","0.0","58","34","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-30","0.08","0.0","0.0","45","39","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-03-31","0.19","0.0","0.0","64","35","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-01","0.06","0.1","0.0","37","23","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-02","0.00","0.0","0.0","37","19","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-03","0.00","0.0","0.0","48","27","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-04","0.00","0.0","0.0","52","21","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-05","0.00","0.0","0.0","41","24","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-06","0.18","0.0","0.0","39","30","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-07","0.00","0.0","0.0","58","34","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-08","0.08","0.0","0.0","69","35","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-09","0.01","0.0","0.0","70","39","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-10","0.01","0.0","0.0","66","33","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-11","0.00","0.0","0.0","41","27","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-12","0.00","0.0","0.0","47","31","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-13","0.09","0.0","0.0","67","47","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-14","0.00","0.0","0.0","69","36","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-15","1.16","0.0","0.0","66","42","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-16","0.22","0.0","0.0","45","29","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-17","0.10","0.0","0.0","50","31","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-18","0.01","0.0","0.0","61","33","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-19","0.00","0.0","0.0","65","49","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-20","1.00","0.0","0.0","70","41","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-21","0.02","0.0","0.0","74","42","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-22","0.00","0.0","0.0","56","44","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-23","0.00","0.0","0.0","57","38","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-24","0.07","0.0","0.0","75","40","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-25","0.00","0.0","0.0","53","31","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-26","0.21","0.0","0.0","67","34","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-27","0.39","0.0","0.0","64","39","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-28","0.02","0.0","0.0","44","34","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-29","0.04","0.0","0.0","44","24","29",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-04-30","0.08","0.0","0.0","50","29","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-01","0.03","0.0","0.0","49","40","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-02","0.01","0.0","0.0","63","46","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-03","0.07","0.0","0.0","63","45","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-04","0.13","0.0","0.0","72","45","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-05","0.00","0.0","0.0","57","45","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-06","0.26","0.0","0.0","54","46","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-07","0.00","0.0","0.0","70","51","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-08","0.21","0.0","0.0","57","41","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-09","0.00","0.0","0.0","57","37","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-10","0.31","0.0","0.0","63","49","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-11","0.12","0.0","0.0","76","43","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-12","0.05","0.0","0.0","56","43","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-13","0.53","0.0","0.0","45","40","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-14","0.84","0.0","0.0","44","40","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-15","0.14","0.0","0.0","45","39","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-16","0.24","0.0","0.0","66","41","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-17","0.01","0.0","0.0","64","46","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-18","0.04","0.0","0.0","69","36","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-19","0.00","0.0","0.0","68","41","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-20","0.09","0.0","0.0","86","62","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-21","0.00","0.0","0.0","78","43","45",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-22","0.00","0.0","0.0","61","36","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-23","0.07","0.0","0.0","70","41","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-24","0.01","0.0","0.0","78","55","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-25","0.00","0.0","0.0","64","42","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-26","0.68","0.0","0.0","77","48","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-27","0.00","0.0","0.0","79","46","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-28","0.02","0.0","0.0","73","51","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-29","0.30","0.0","0.0","75","49","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-30","0.02","0.0","0.0","64","49","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-05-31","0.67","0.0","0.0","68","53","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-01","0.00","0.0","0.0","72","51","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-02","0.01","0.0","0.0","78","55","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-03","0.16","0.0","0.0","67","42","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-04","0.00","0.0","0.0","60","37","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-05","0.00","0.0","0.0","66","44","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-06","1.10","0.0","0.0","78","58","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-07","0.00","0.0","0.0","70","44","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-08","0.00","0.0","0.0","76","45","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-09","0.00","0.0","0.0","80","51","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-10","0.00","0.0","0.0","80","58","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-11","0.32","0.0","0.0","67","55","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-12","0.00","0.0","0.0","69","43","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-13","0.00","0.0","0.0","73","47","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-14","0.44","0.0","0.0","62","52","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-15","0.00","0.0","0.0","69","50","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-16","0.09","0.0","0.0","73","57","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-17","0.63","0.0","0.0","67","53","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-18","0.04","0.0","0.0","74","53","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-19","0.08","0.0","0.0","76","58","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-20","0.78","0.0","0.0","80","66","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-21","1.40","0.0","0.0","73","57","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-22","0.00","0.0","0.0","71","48","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-23","0.00","0.0","0.0","73","48","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-24","0.00","0.0","0.0","77","51","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-25","0.40","0.0","0.0","76","55","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-26","0.01","0.0","0.0","82","55","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-27","0.01","0.0","0.0","86","54","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-28","0.00","0.0","0.0","83","57","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-29","0.00","0.0","0.0","87","60","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-06-30","0.00","0.0","0.0","84","58","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-01","0.00","0.0","0.0","71","49","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-02","0.00","0.0","0.0","79","55","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-03","0.01","0.0","0.0","77","58","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-04","0.00","0.0","0.0","84","58","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-05","0.00","0.0","0.0","89","63","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-06","0.00","0.0","0.0","87","72","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-07","1.06","0.0","0.0","85","65","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-08","0.00","0.0","0.0","76","58","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-09","0.00","0.0","0.0","78","49","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-10","0.00","0.0","0.0","83","52","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-11","0.01","0.0","0.0","87","60","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-12","0.00","0.0","0.0","81","65","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-13","0.00","0.0","0.0","73","62","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-14","0.00","0.0","0.0","84","63","70",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-15","0.00","0.0","0.0","79","51","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-16","0.00","0.0","0.0","80","57","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-17","0.71","0.0","0.0","90","68","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-18","0.52","0.0","0.0","82","69","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-19","0.00","0.0","0.0","84","68","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-20","0.01","0.0","0.0","91","71","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-21","0.00","0.0","0.0","90","71","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-22","0.00","0.0","0.0","84","61","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-23","0.77","0.0","0.0","66","62","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-24","0.00","0.0","0.0","75","51","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-25","0.00","0.0","0.0","76","51","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-26","0.00","0.0","0.0","78","53","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-27","0.00","0.0","0.0","84","57","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-28","0.00","0.0","0.0","84","60","68",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-29","0.08","0.0","0.0","82","64","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-30","0.00","0.0","0.0","87","67","70",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-07-31","0.55","0.0","0.0","88","63","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-01","0.00","0.0","0.0","80","55","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-02","0.00","0.0","0.0","80","51","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-03","0.35","0.0","0.0","84","54","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-04","0.00","0.0","0.0","81","57","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-05","0.00","0.0","0.0","76","46","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-06","0.00","0.0","0.0","82","49","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-07","0.88","0.0","0.0","85","64","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-08","0.04","0.0","0.0","77","61","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-09","0.60","0.0","0.0","81","57","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-10","0.25","0.0","0.0","76","51","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-11","0.00","0.0","0.0","71","49","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-12","0.00","0.0","0.0","76","51","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-13","0.00","0.0","0.0","81","54","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-14","0.03","0.0","0.0","80","62","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-15","0.00","0.0","0.0","79","55","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-16","0.92","0.0","0.0","80","58","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-17","0.03","0.0","0.0","81","59","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-18","0.68","0.0","0.0","81","60","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-19","0.10","0.0","0.0","83","63","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-20","0.00","0.0","0.0","82","57","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-21","0.00","0.0","0.0","84","59","70",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-22","0.01","0.0","0.0","84","63","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-23","0.00","0.0","0.0","74","50","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-24","0.00","0.0","0.0","70","45","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-25","0.00","0.0","0.0","67","46","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-26","0.00","0.0","0.0","73","48","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-27","0.00","0.0","0.0","73","50","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-28","0.01","0.0","0.0","69","59","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-29","0.91","0.0","0.0","68","52","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-30","0.00","0.0","0.0","74","53","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-08-31","0.00","0.0","0.0","76","46","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-01","0.00","0.0","0.0","70","47","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-02","0.62","0.0","0.0","70","52","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-03","0.00","0.0","0.0","70","52","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-04","0.00","0.0","0.0","76","54","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-05","0.23","0.0","0.0","77","47","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-06","0.00","0.0","0.0","71","44","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-07","0.00","0.0","0.0","72","46","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-08","0.02","0.0","0.0","66","52","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-09","0.00","0.0","0.0","69","46","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-10","0.00","0.0","0.0","67","45","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-11","0.26","0.0","0.0","80","47","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-12","0.02","0.0","0.0","83","60","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-13","0.09","0.0","0.0","62","45","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-14","0.01","0.0","0.0","64","51","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-15","0.00","0.0","0.0","69","47","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-16","0.10","0.0","0.0","74","47","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-17","0.00","0.0","0.0","70","42","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-18","0.00","0.0","0.0","70","39","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-19","0.00","0.0","0.0","71","41","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-20","0.00","0.0","0.0","70","42","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-21","0.00","0.0","0.0","75","42","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-22","0.00","0.0","0.0","81","47","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-23","0.00","0.0","0.0","85","57","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-24","0.22","0.0","0.0","77","54","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-25","0.01","0.0","0.0","65","44","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-26","0.00","0.0","0.0","76","44","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-27","0.12","0.0","0.0","68","42","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-28","0.00","0.0","0.0","71","42","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-29","0.08","0.0","0.0","80","56","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-09-30","0.00","0.0","0.0","63","48","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-01","0.04","0.0","0.0","63","51","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-02","0.26","0.0","0.0","86","63","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-03","0.21","0.0","0.0","71","48","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-04","0.78","0.0","0.0","58","46","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-05","0.00","0.0","0.0","47","30","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-06","0.00","0.0","0.0","58","29","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-07","0.66","0.0","0.0","62","51","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-08","0.37","0.0","0.0","56","43","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-09","0.00","0.0","0.0","63","36","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-10","0.00","0.0","0.0","60","35","37",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-11","0.00","0.0","0.0","63","33","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-12","0.00","0.0","0.0","69","33","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-13","0.10","0.0","0.0","53","31","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-14","0.00","0.0","0.0","62","31","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-15","0.00","0.0","0.0","57","34","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-16","0.00","0.0","0.0","59","34","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-17","1.09","0.0","0.0","60","42","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-18","0.60","0.0","0.0","45","41","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-19","0.02","0.0","0.0","48","28","28",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-20","0.00","0.0","0.0","58","28","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-21","0.00","0.0","0.0","59","38","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-22","0.00","0.0","0.0","63","39","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-23","0.59","0.0","0.0","57","39","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-24","0.00","0.0","0.0","59","36","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-25","0.00","0.0","0.0","69","40","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-26","0.03","0.0","0.0","52","38","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-27","0.13","0.0","0.0","56","38","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-28","0.30","0.0","0.0","62","49","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-29","0.00","0.0","0.0","65","49","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-30","0.00","0.0","0.0","63","52","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-10-31","0.17","0.0","0.0","58","54","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-11-01","1.52","0.0","0.0","68","39","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-11-02","0.00","0.0","0.0","41","35","36",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-11-03","0.00","0.0","0.0","48","31","37",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-11-04","0.02","0.0","0.0","41","31","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2019-11-05","0.00","0.0","0.0","49","35","46",
